customer_id,first_name,last_name,email,customer_segment,loyalty_tier,loyalty_points,signup_date,preferred_location_id,first_order_date,last_order_date,total_orders,total_spend,avg_order_value,recency_days,avg_inter_visit_days,max_inter_visit_days,inter_visit_count,h1_orders,h1_spend,h1_aov,h2_orders,h2_spend,h2_aov,h1_unique_categories,h2_unique_categories,total_unique_categories,flag_increasing_recency,score_recency,frequency_change,flag_declining_frequency,score_declining_frequency,monetary_spend_change,monetary_aov_change,flag_declining_monetary,score_declining_monetary,category_diversity_change,flag_reduced_category_diversity,score_reduced_category_diversity,cadence_ratio,flag_lower_visit_frequency,score_lower_visit_frequency,risk_factors_count,churn_risk_score,churn_risk_tier,primary_risk_driver,recommended_retention_action
CUST-19055,Denise,Wilson,denise34@example.com,HIGH_VALUE,PLATINUM,8281,2023-04-16,LOC-003,2025-09-17,2025-09-17,1,176.43,176.43,105,0.0,0.0,0,0,0.0,0.0,1,176.43,176.43,0,5,5,False,0.5833333333333334,1,False,0.0,176.43,176.43,False,0.0,5,False,0.0,0.0,True,0.5833333333333334,1,0.2333,Low Churn Risk,Increasing Recency,VIP Loyalty Milestone Recognition & Exclusive Seasonal Preview
CUST-19056,Nicole,Parker,karen63@example.com,NEW,BRONZE,52,2025-11-02,LOC-006,2025-09-21,2025-09-21,1,389.34,389.34,101,0.0,0.0,0,0,0.0,0.0,1,389.34,389.34,0,6,6,False,0.5611111111111111,1,False,0.0,389.34,389.34,False,0.0,6,False,0.0,0.0,True,0.5611111111111111,1,0.2244,Low Churn Risk,Increasing Recency,Standard Loyalty Nurturing & Regular Seasonal Menu Updates
CUST-19057,Hunter,Crawford,ngonzales@example.net,OCCASIONAL,BRONZE,483,2025-09-19,LOC-017,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-19058,Ashley,Thomas,ramoselizabeth@example.org,REGULAR,SILVER,2027,2025-06-05,LOC-012,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-19059,Angela,Collins,ronald11@example.org,REGULAR,BRONZE,1920,2023-06-10,LOC-007,2025-07-04,2025-07-04,1,213.75,213.75,180,0.0,0.0,0,0,0.0,0.0,1,213.75,213.75,0,7,7,True,1.0,1,False,0.0,213.75,213.75,False,0.0,7,False,0.0,0.0,True,1.0,2,0.4,Medium Churn Risk,Increasing Recency,Targeted Engagement Email & App Push Notification with Bonus Points
CUST-19060,James,Underwood,cunninghamstephen@example.net,OCCASIONAL,BRONZE,142,2024-04-27,LOC-017,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-19061,Philip,Rivera,robert26@example.net,CHURNED,SILVER,431,2023-08-25,LOC-014,2025-03-24,2025-11-01,2,497.14,248.57,60,222.0,222.0,1,1,266.5,266.5,1,230.64,230.64,9,3,9,False,0.3333333333333333,0,False,0.0,-35.860000000000014,-35.860000000000014,True,0.13455909943714828,-6,True,0.6666666666666666,0.2702702702702703,True,0.3,3,0.2552,Medium Churn Risk,Reduced Category Diversity,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-19062,Mallory,Chavez,gonzalezemma@example.org,CHURNED,BRONZE,164,2023-09-27,LOC-018,2025-09-04,2025-09-04,1,272.93,272.93,118,0.0,0.0,0,0,0.0,0.0,1,272.93,272.93,0,9,9,False,0.6555555555555556,1,False,0.0,272.93,272.93,False,0.0,9,False,0.0,0.0,True,0.6555555555555556,1,0.2622,Low Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-19063,Nancy,Freeman,jason12@example.org,REGULAR,GOLD,672,2024-12-16,LOC-008,2025-04-02,2025-11-14,3,904.09,301.36333333333334,47,113.0,205.0,2,2,504.90999999999997,252.45499999999998,1,399.18,399.18,4,9,10,False,0.2611111111111111,-1,True,0.5,-105.72999999999996,146.72500000000002,True,0.20940365609712616,5,False,0.0,0.415929203539823,True,0.3,3,0.2772,Medium Churn Risk,Declining Frequency,Priority VIP Table Reservation & Complimentary Premium Appetizer
CUST-19064,Tony,West,hansonjeffery@example.com,CHURNED,BRONZE,100,2024-09-20,LOC-011,2025-01-18,2025-01-18,1,212.8,212.8,347,0.0,0.0,0,1,212.8,212.8,0,0.0,0.0,5,0,5,True,1.0,-1,True,1.0,-212.8,-212.8,True,1.0,-5,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-19065,Richard,Williams,amyfuentes@example.net,REGULAR,BRONZE,1656,2024-08-28,LOC-009,2025-07-12,2025-07-12,1,176.43,176.43,172,0.0,0.0,0,0,0.0,0.0,1,176.43,176.43,0,5,5,True,0.9555555555555556,1,False,0.0,176.43,176.43,False,0.0,5,False,0.0,0.0,True,0.9555555555555556,2,0.3822,Medium Churn Risk,Increasing Recency,Targeted Engagement Email & App Push Notification with Bonus Points
CUST-19066,Karen,Schwartz,charlesweeks@example.net,REGULAR,BRONZE,1963,2023-08-21,LOC-008,2025-01-22,2025-10-19,2,500.29999999999995,250.14999999999998,73,270.0,270.0,1,1,156.92,156.92,1,343.38,343.38,5,6,8,False,0.40555555555555556,0,False,0.0,186.46,186.46,False,0.0,1,False,0.0,0.27037037037037037,True,0.3,1,0.1464,Low Churn Risk,Increasing Recency,Standard Loyalty Nurturing & Regular Seasonal Menu Updates
CUST-19067,Patricia,Anderson,fcampbell@example.net,NEW,BRONZE,139,2025-11-22,LOC-013,2025-03-17,2025-12-23,2,649.13,324.565,8,281.0,281.0,1,1,383.69,383.69,1,265.44,265.44,6,6,8,False,0.044444444444444446,0,False,0.0,-118.25,-118.25,True,0.3081915087701009,0,False,0.0,0.028469750889679714,True,0.3,2,0.1177,Medium Churn Risk,Declining Monetary Value,AOV Booster: Complimentary Dessert on Orders Above $75
CUST-19068,Jaime,Lewis,newtonbetty@example.com,OCCASIONAL,GOLD,2045,2025-06-03,LOC-017,2025-07-20,2025-07-20,1,194.35,194.35,164,0.0,0.0,0,0,0.0,0.0,1,194.35,194.35,0,6,6,True,0.9111111111111111,1,False,0.0,194.35,194.35,False,0.0,6,False,0.0,0.0,True,0.9111111111111111,2,0.3644,Medium Churn Risk,Increasing Recency,Priority VIP Table Reservation & Complimentary Premium Appetizer
CUST-19069,Lisa,Allen,anna28@example.net,REGULAR,BRONZE,263,2023-12-31,LOC-015,2025-06-02,2025-11-17,4,1084.87,271.2175,44,56.0,75.0,3,2,593.13,296.565,2,491.74,245.87,9,7,10,False,0.24444444444444444,0,False,0.0,-101.38999999999999,-50.69499999999999,True,0.1709406032404363,-2,True,0.2222222222222222,0.7857142857142857,False,0.18666666666666668,2,0.1566,Medium Churn Risk,Increasing Recency,Targeted Engagement Email & App Push Notification with Bonus Points
CUST-19070,Kaitlyn,Walker,paul68@example.org,OCCASIONAL,SILVER,748,2024-09-25,LOC-017,2025-02-19,2025-02-19,1,211.61,211.61,315,0.0,0.0,0,1,211.61,211.61,0,0.0,0.0,7,0,7,True,1.0,-1,True,1.0,-211.61,-211.61,True,1.0,-7,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Win-Back Incentive: 20% Off Next Dine-in / Delivery Within 14 Days
CUST-19071,Monica,Krueger,martinsmith@example.com,REGULAR,BRONZE,1628,2025-08-07,LOC-015,2025-08-09,2025-12-05,2,781.29,390.645,26,118.0,118.0,1,0,0.0,0.0,2,781.29,390.645,0,10,10,False,0.14444444444444443,2,False,0.0,781.29,390.645,False,0.0,10,False,0.0,0.22033898305084745,True,0.3,1,0.0811,Low Churn Risk,Lower Visit Frequency,Standard Loyalty Nurturing & Regular Seasonal Menu Updates
CUST-19072,Debra,Medina,cbowen@example.com,REGULAR,BRONZE,872,2024-08-08,LOC-002,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-19073,Pamela,Walker,amy23@example.org,REGULAR,GOLD,117,2025-06-10,LOC-002,2025-05-02,2025-07-12,4,1502.84,375.71,172,23.666666666666668,38.0,3,2,936.5999999999999,468.29999999999995,2,566.24,283.12,9,9,10,True,0.9555555555555556,0,False,0.0,-370.3599999999999,-185.17999999999995,True,0.3954302797352124,0,False,0.0,7.267605633802816,True,1.0,3,0.468,Medium Churn Risk,Lower Visit Frequency,Priority VIP Table Reservation & Complimentary Premium Appetizer
CUST-19074,Glenda,Hickman,smithamanda@example.net,NEW,BRONZE,196,2025-11-22,LOC-020,2025-03-04,2025-10-09,3,618.95,206.3166666666667,83,109.5,192.0,2,1,252.03,252.03,2,366.91999999999996,183.45999999999998,7,7,9,False,0.46111111111111114,1,False,0.0,114.88999999999996,-68.57000000000002,False,0.0,0,False,0.0,0.7579908675799086,True,0.3,1,0.1603,Low Churn Risk,Increasing Recency,Standard Loyalty Nurturing & Regular Seasonal Menu Updates
CUST-19075,Taylor,Werner,leahclark@example.org,CHURNED,SILVER,180,2024-03-02,LOC-006,2025-04-14,2025-04-14,1,318.59,318.59,261,0.0,0.0,0,1,318.59,318.59,0,0.0,0.0,6,0,6,True,1.0,-1,True,1.0,-318.59,-318.59,True,1.0,-6,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-19076,Gabrielle,Frazier,angelarogers@example.org,CHURNED,SILVER,461,2023-03-24,LOC-004,2025-08-05,2025-11-15,3,900.0899999999999,300.03,46,51.0,73.0,2,0,0.0,0.0,3,900.0899999999999,300.03,0,10,10,False,0.25555555555555554,3,False,0.0,900.0899999999999,300.03,False,0.0,10,False,0.0,0.9019607843137255,False,0.16999999999999998,0,0.0894,Low Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-19077,Danielle,Thomas,zjones@example.net,REGULAR,SILVER,595,2023-05-15,LOC-004,2025-02-01,2025-09-06,4,1279.85,319.9625,116,72.33333333333333,206.0,3,1,384.4,384.4,3,895.45,298.48333333333335,9,9,10,False,0.6444444444444445,2,False,0.0,511.05000000000007,-85.91666666666663,False,0.0,0,False,0.0,1.6036866359447006,True,0.5429544290834614,1,0.2426,Low Churn Risk,Increasing Recency,Standard Loyalty Nurturing & Regular Seasonal Menu Updates
CUST-19078,Randy,Mitchell,richardsarah@example.com,OCCASIONAL,BRONZE,724,2025-05-10,LOC-010,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-19079,Tracey,Lee,psantos@example.net,HIGH_VALUE,PLATINUM,8532,2025-05-01,LOC-016,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-19080,Stephanie,Long,valenzuelakenneth@example.com,REGULAR,BRONZE,1410,2024-07-15,LOC-007,2025-03-27,2025-03-27,1,321.99,321.99,279,0.0,0.0,0,1,321.99,321.99,0,0.0,0.0,8,0,8,True,1.0,-1,True,1.0,-321.99,-321.99,True,1.0,-8,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Win-Back Incentive: 20% Off Next Dine-in / Delivery Within 14 Days
CUST-19081,Sandra,Day,brendaschroeder@example.com,CHURNED,BRONZE,205,2023-01-28,LOC-017,2025-04-06,2025-12-08,4,1146.87,286.7175,23,82.0,127.0,3,1,335.58,335.58,3,811.29,270.43,5,9,10,False,0.12777777777777777,2,False,0.0,475.71,-65.14999999999998,False,0.0,4,False,0.0,0.2804878048780488,True,0.2733333333333333,1,0.0729,Low Churn Risk,Lower Visit Frequency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-19082,Mary,Jordan,michaelevans@example.org,OCCASIONAL,SILVER,2123,2023-11-16,LOC-017,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-19083,Justin,Garcia,lelliott@example.net,REGULAR,BRONZE,1422,2024-03-27,LOC-005,2025-04-26,2025-12-21,3,699.35,233.11666666666667,10,119.5,204.0,2,2,468.25,234.125,1,231.1,231.1,8,8,10,False,0.05555555555555555,-1,True,0.5,-237.15,-3.0250000000000057,True,0.5064602242391885,0,False,0.0,0.08368200836820083,True,0.3,3,0.2852,Medium Churn Risk,Declining Monetary Value,AOV Booster: Complimentary Dessert on Orders Above $75
CUST-19084,Chase,Ortega,murphysandra@example.org,NEW,BRONZE,32,2025-11-08,LOC-009,2025-07-27,2025-07-27,1,354.49,354.49,157,0.0,0.0,0,0,0.0,0.0,1,354.49,354.49,0,7,7,True,0.8722222222222222,1,False,0.0,354.49,354.49,False,0.0,7,False,0.0,0.0,True,0.8722222222222222,2,0.3489,Medium Churn Risk,Increasing Recency,Targeted Engagement Email & App Push Notification with Bonus Points
CUST-19085,Tiffany,Bullock,ehardy@example.com,OCCASIONAL,SILVER,2119,2024-01-17,LOC-008,2025-08-13,2025-08-13,1,147.95,147.95,140,0.0,0.0,0,0,0.0,0.0,1,147.95,147.95,0,2,2,True,0.7777777777777778,1,False,0.0,147.95,147.95,False,0.0,2,False,0.0,0.0,True,0.7777777777777778,2,0.3111,Medium Churn Risk,Increasing Recency,Targeted Engagement Email & App Push Notification with Bonus Points
CUST-19086,Haley,Hunter,shannonmclaughlin@example.org,REGULAR,BRONZE,1142,2023-06-29,LOC-011,2025-01-22,2025-10-29,2,299.79,149.895,63,280.0,280.0,1,1,214.84,214.84,1,84.95,84.95,8,7,8,False,0.35,0,False,0.0,-129.89,-129.89,True,0.6045894619251535,-1,True,0.125,0.225,True,0.3,3,0.2722,Medium Churn Risk,Declining Monetary Value,AOV Booster: Complimentary Dessert on Orders Above $75
CUST-19087,Angela,Morgan,bankskim@example.net,REGULAR,BRONZE,1950,2025-07-17,LOC-003,2025-07-11,2025-07-11,1,144.55,144.55,173,0.0,0.0,0,0,0.0,0.0,1,144.55,144.55,0,3,3,True,0.9611111111111111,1,False,0.0,144.55,144.55,False,0.0,3,False,0.0,0.0,True,0.9611111111111111,2,0.3844,Medium Churn Risk,Increasing Recency,Targeted Engagement Email & App Push Notification with Bonus Points
CUST-19088,Melissa,Gross,jessejensen@example.net,HIGH_VALUE,PLATINUM,4765,2023-01-13,LOC-013,2025-03-24,2025-06-14,3,804.94,268.31333333333333,200,41.0,61.0,2,3,804.94,268.31333333333333,0,0.0,0.0,9,0,9,True,1.0,-3,True,1.0,-804.94,-268.31333333333333,True,1.0,-9,True,1.0,4.878048780487805,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation
CUST-19089,Eric,Farmer,brian80@example.org,REGULAR,BRONZE,2368,2024-06-18,LOC-013,2025-01-05,2025-12-30,2,602.33,301.165,1,359.0,359.0,1,1,419.68,419.68,1,182.65,182.65,7,6,9,False,0.005555555555555556,0,False,0.0,-237.03,-237.03,True,0.5647874571101792,-1,True,0.14285714285714285,0.002785515320334262,True,0.3,3,0.1808,Medium Churn Risk,Declining Monetary Value,AOV Booster: Complimentary Dessert on Orders Above $75
CUST-19090,Christina,Murphy,mbryan@example.org,REGULAR,SILVER,401,2024-12-17,LOC-010,2025-10-07,2025-10-07,1,209.96,209.96,85,0.0,0.0,0,0,0.0,0.0,1,209.96,209.96,0,7,7,False,0.4722222222222222,1,False,0.0,209.96,209.96,False,0.0,7,False,0.0,0.0,False,0.4722222222222222,0,0.1889,Low Churn Risk,Increasing Recency,Standard Loyalty Nurturing & Regular Seasonal Menu Updates
CUST-19091,Adam,White,pdiaz@example.org,REGULAR,BRONZE,1884,2023-03-06,LOC-002,2025-01-05,2025-08-30,2,482.68,241.34,123,237.0,237.0,1,1,315.5,315.5,1,167.18,167.18,7,8,9,True,0.6833333333333333,0,False,0.0,-148.32,-148.32,True,0.47011093502377177,1,False,0.0,0.5189873417721519,True,0.3,3,0.3099,Medium Churn Risk,Increasing Recency,Targeted Engagement Email & App Push Notification with Bonus Points
CUST-19092,Jennifer,Heath,javiervillegas@example.com,CHURNED,BRONZE,170,2025-03-16,LOC-015,2025-10-24,2025-12-13,2,522.19,261.095,18,50.0,50.0,1,0,0.0,0.0,2,522.19,261.095,0,7,7,False,0.1,2,False,0.0,522.19,261.095,False,0.0,7,False,0.0,0.36,False,0.16666666666666666,0,0.05,Low Churn Risk,Lower Visit Frequency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-19093,Benjamin,Farmer,masondanny@example.net,CHURNED,BRONZE,589,2025-05-22,LOC-012,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-19094,Sarah,Archer,danielle29@example.net,REGULAR,SILVER,135,2023-06-08,LOC-020,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-19095,Jennifer,Brown,erinhamilton@example.net,REGULAR,BRONZE,1937,2024-09-27,LOC-001,2025-08-29,2025-12-21,2,460.27,230.135,10,114.0,114.0,1,0,0.0,0.0,2,460.27,230.135,0,9,9,False,0.05555555555555555,2,False,0.0,460.27,230.135,False,0.0,9,False,0.0,0.08771929824561403,True,0.3,1,0.0589,Low Churn Risk,Lower Visit Frequency,Standard Loyalty Nurturing & Regular Seasonal Menu Updates
CUST-19096,Pam,Owens,sandra36@example.com,REGULAR,BRONZE,443,2025-08-23,LOC-013,2025-03-30,2025-05-11,3,716.15,238.71666666666667,234,21.0,25.0,2,3,716.15,238.71666666666667,0,0.0,0.0,8,0,8,True,1.0,-3,True,1.0,-716.15,-238.71666666666667,True,1.0,-8,True,1.0,11.142857142857142,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Win-Back Incentive: 20% Off Next Dine-in / Delivery Within 14 Days
CUST-19097,Jessica,Villa,myersjohn@example.org,NEW,BRONZE,237,2025-12-23,LOC-006,2025-04-28,2025-11-02,2,498.86,249.43,59,188.0,188.0,1,1,256.69,256.69,1,242.17,242.17,5,5,6,False,0.3277777777777778,0,False,0.0,-14.52000000000001,-14.52000000000001,True,0.05656628618177572,0,False,0.0,0.31382978723404253,True,0.3,2,0.1383,Medium Churn Risk,Increasing Recency,Targeted Engagement Email & App Push Notification with Bonus Points
CUST-19098,Kenneth,Garcia,dean73@example.com,REGULAR,SILVER,535,2025-05-26,LOC-011,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-19099,Chloe,Munoz,lindsay10@example.org,REGULAR,GOLD,856,2023-12-08,LOC-013,2025-01-23,2025-03-05,3,686.5,228.83333333333334,301,20.5,38.0,2,3,686.5,228.83333333333334,0,0.0,0.0,9,0,9,True,1.0,-3,True,1.0,-686.5,-228.83333333333334,True,1.0,-9,True,1.0,14.682926829268293,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation
CUST-19100,Amanda,Castillo,randolphkyle@example.com,REGULAR,SILVER,1407,2024-03-28,LOC-014,2025-02-12,2025-02-12,1,423.85,423.85,322,0.0,0.0,0,1,423.85,423.85,0,0.0,0.0,6,0,6,True,1.0,-1,True,1.0,-423.85,-423.85,True,1.0,-6,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Win-Back Incentive: 20% Off Next Dine-in / Delivery Within 14 Days
CUST-19101,Jennifer,Ortega,leelee@example.net,REGULAR,BRONZE,2051,2023-05-07,LOC-011,2025-08-19,2025-08-19,1,258.67,258.67,134,0.0,0.0,0,0,0.0,0.0,1,258.67,258.67,0,8,8,True,0.7444444444444445,1,False,0.0,258.67,258.67,False,0.0,8,False,0.0,0.0,True,0.7444444444444445,2,0.2978,Medium Churn Risk,Increasing Recency,Targeted Engagement Email & App Push Notification with Bonus Points
CUST-19102,Pamela,Lopez,tracy48@example.net,REGULAR,BRONZE,334,2024-11-27,LOC-013,2025-07-03,2025-07-03,1,117.28,117.28,181,0.0,0.0,0,0,0.0,0.0,1,117.28,117.28,0,6,6,True,1.0,1,False,0.0,117.28,117.28,False,0.0,6,False,0.0,0.0,True,1.0,2,0.4,Medium Churn Risk,Increasing Recency,Targeted Engagement Email & App Push Notification with Bonus Points
CUST-19103,Sara,Miller,darren76@example.net,CHURNED,BRONZE,374,2024-01-20,LOC-011,2025-04-05,2025-08-21,3,781.54,260.5133333333333,132,69.0,87.0,2,1,244.62,244.62,2,536.9200000000001,268.46000000000004,5,9,9,True,0.7333333333333333,1,False,0.0,292.30000000000007,23.840000000000032,False,0.0,4,False,0.0,1.9130434782608696,True,0.6865217391304348,2,0.2863,Medium Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-19104,William,Smith,peggy56@example.net,OCCASIONAL,SILVER,1465,2023-02-13,LOC-015,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-19105,Gary,Brock,calvarado@example.net,REGULAR,BRONZE,1202,2025-08-09,LOC-017,2025-01-18,2025-10-01,2,606.6,303.3,91,256.0,256.0,1,1,62.23,62.23,1,544.37,544.37,2,10,10,False,0.5055555555555555,0,False,0.0,482.14,482.14,False,0.0,8,False,0.0,0.35546875,True,0.3,1,0.1714,Low Churn Risk,Increasing Recency,Standard Loyalty Nurturing & Regular Seasonal Menu Updates
CUST-19106,Carly,Stone,garciaglen@example.net,CHURNED,BRONZE,173,2023-05-22,LOC-019,2025-04-26,2025-12-11,3,617.16,205.72,20,114.5,177.0,2,1,259.43,259.43,2,357.73,178.865,5,7,8,False,0.1111111111111111,1,False,0.0,98.30000000000001,-80.565,False,0.0,2,False,0.0,0.17467248908296942,True,0.3,1,0.0728,Low Churn Risk,Lower Visit Frequency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-19107,Gary,Walker,rogerskimberly@example.net,REGULAR,SILVER,2298,2025-10-07,LOC-001,2025-06-07,2025-11-01,2,292.79999999999995,146.39999999999998,60,147.0,147.0,1,1,153.2,153.2,1,139.6,139.6,5,7,9,False,0.3333333333333333,0,False,0.0,-13.599999999999994,-13.599999999999994,True,0.08877284595300258,2,False,0.0,0.40816326530612246,True,0.3,2,0.1461,Medium Churn Risk,Increasing Recency,Targeted Engagement Email & App Push Notification with Bonus Points
CUST-19108,Sandra,Perez,bthompson@example.org,REGULAR,GOLD,1418,2023-02-09,LOC-001,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-19109,James,Mccarthy,webbshannon@example.org,OCCASIONAL,SILVER,2244,2023-11-05,LOC-016,2025-04-03,2025-08-12,2,394.24,197.12,141,131.0,131.0,1,1,210.51,210.51,1,183.73,183.73,7,7,10,True,0.7833333333333333,0,False,0.0,-26.78,-26.78,True,0.12721485915158426,0,False,0.0,1.0763358778625953,True,0.33816793893129765,3,0.272,Medium Churn Risk,Increasing Recency,Targeted Engagement Email & App Push Notification with Bonus Points
CUST-19110,Brian,Luna,donaldrobinson@example.org,CHURNED,SILVER,544,2024-04-10,LOC-009,2025-06-26,2025-06-26,1,300.76,300.76,188,0.0,0.0,0,1,300.76,300.76,0,0.0,0.0,4,0,4,True,1.0,-1,True,1.0,-300.76,-300.76,True,1.0,-4,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-19111,Tami,Charles,bprice@example.com,REGULAR,GOLD,2384,2025-07-04,LOC-011,2025-08-13,2025-09-16,2,377.65999999999997,188.82999999999998,106,34.0,34.0,1,0,0.0,0.0,2,377.65999999999997,188.82999999999998,0,8,8,False,0.5888888888888889,2,False,0.0,377.65999999999997,188.82999999999998,False,0.0,8,False,0.0,3.1176470588235294,True,1.0,1,0.2972,Low Churn Risk,Lower Visit Frequency,VIP Loyalty Milestone Recognition & Exclusive Seasonal Preview
CUST-19112,Michael,Jackson,cvillanueva@example.com,REGULAR,BRONZE,1879,2023-02-13,LOC-007,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-19113,Darlene,Bailey,tiffanycombs@example.com,HIGH_VALUE,PLATINUM,3948,2023-09-03,LOC-014,2025-12-31,2025-12-31,1,221.55,221.55,0,0.0,0.0,0,0,0.0,0.0,1,221.55,221.55,0,5,5,False,0.0,1,False,0.0,221.55,221.55,False,0.0,5,False,0.0,0.0,False,0.0,0,0.0,Low Churn Risk,Stable / No Primary Risk,VIP Loyalty Milestone Recognition & Exclusive Seasonal Preview
CUST-19114,Lucas,Jones,lgilbert@example.org,REGULAR,SILVER,966,2024-02-23,LOC-001,2025-10-04,2025-10-04,1,510.83,510.83,88,0.0,0.0,0,0,0.0,0.0,1,510.83,510.83,0,8,8,False,0.4888888888888889,1,False,0.0,510.83,510.83,False,0.0,8,False,0.0,0.0,False,0.4888888888888889,0,0.1956,Low Churn Risk,Increasing Recency,Standard Loyalty Nurturing & Regular Seasonal Menu Updates
