customer_id,first_name,last_name,email,customer_segment,loyalty_tier,loyalty_points,signup_date,preferred_location_id,first_order_date,last_order_date,total_orders,total_spend,avg_order_value,recency_days,avg_inter_visit_days,max_inter_visit_days,inter_visit_count,h1_orders,h1_spend,h1_aov,h2_orders,h2_spend,h2_aov,h1_unique_categories,h2_unique_categories,total_unique_categories,flag_increasing_recency,score_recency,frequency_change,flag_declining_frequency,score_declining_frequency,monetary_spend_change,monetary_aov_change,flag_declining_monetary,score_declining_monetary,category_diversity_change,flag_reduced_category_diversity,score_reduced_category_diversity,cadence_ratio,flag_lower_visit_frequency,score_lower_visit_frequency,risk_factors_count,churn_risk_score,churn_risk_tier,primary_risk_driver,recommended_retention_action,revenue_at_risk
CUST-38151,Robyn,Parsons,marksjennifer@example.com,HIGH_VALUE,GOLD,13642,2023-08-29,LOC-003,2025-01-27,2025-06-03,2,659.03,329.515,211,127.0,127.0,1,2,659.03,329.515,0,0.0,0.0,9,0,9,True,1.0,-2,True,1.0,-659.03,-329.515,True,1.0,-9,True,1.0,1.6614173228346456,True,0.6307086614173227,5,0.9446,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,622.52
CUST-01058,James,Merritt,dlarson@example.com,HIGH_VALUE,GOLD,7859,2024-06-09,LOC-018,2025-01-12,2025-07-27,4,810.9200000000001,202.73000000000002,157,65.33333333333333,126.0,3,3,703.48,234.49333333333334,1,107.44,107.44,10,5,10,True,0.8722222222222222,-2,True,0.6666666666666666,-596.04,-127.05333333333334,True,0.8472735543299027,-5,True,0.5,2.403061224489796,True,0.9193083900226758,5,0.7671,High Churn Risk,Lower Visit Frequency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,622.06
CUST-08802,Elizabeth,Sanders,zsims@example.org,HIGH_VALUE,PLATINUM,6335,2024-06-01,LOC-009,2025-01-09,2025-06-30,2,690.6,345.3,184,172.0,172.0,1,2,690.6,345.3,0,0.0,0.0,8,0,8,True,1.0,-2,True,1.0,-690.6,-345.3,True,1.0,-8,True,1.0,1.069767441860465,True,0.3348837209302325,5,0.9002,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,621.68
CUST-48563,Amanda,Rose,ogarcia@example.com,HIGH_VALUE,PLATINUM,2698,2023-07-17,LOC-003,2025-05-15,2025-06-06,2,621.54,310.77,208,22.0,22.0,1,2,621.54,310.77,0,0.0,0.0,9,0,9,True,1.0,-2,True,1.0,-621.54,-310.77,True,1.0,-9,True,1.0,9.454545454545455,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,621.54
CUST-19711,Eric,Jordan,alicia74@example.net,HIGH_VALUE,GOLD,10598,2024-03-15,LOC-019,2025-04-23,2025-04-27,2,621.13,310.565,248,4.0,4.0,1,2,621.13,310.565,0,0.0,0.0,9,0,9,True,1.0,-2,True,1.0,-621.13,-310.565,True,1.0,-9,True,1.0,62.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,621.13
CUST-19254,Kristen,Johnson,jennifer78@example.org,HIGH_VALUE,GOLD,9875,2025-02-20,LOC-011,2025-05-02,2025-08-04,3,1244.97,414.99,149,47.0,47.0,2,2,573.97,286.985,1,671.0,671.0,9,8,10,True,0.8277777777777777,-1,True,0.5,97.02999999999997,384.015,False,0.0,-1,True,0.1111111111111111,3.1702127659574466,True,1.0,4,0.4986,High Churn Risk,Lower Visit Frequency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,620.74
CUST-10013,Christopher,James,johnsondon@example.org,HIGH_VALUE,PLATINUM,5642,2023-11-03,LOC-016,2025-05-12,2025-07-04,3,874.19,291.3966666666667,180,26.5,44.0,2,2,703.1500000000001,351.57500000000005,1,171.04,171.04,9,7,10,True,1.0,-1,True,0.5,-532.1100000000001,-180.53500000000005,True,0.7567517599374245,-2,True,0.2222222222222222,6.7924528301886795,True,1.0,5,0.7097,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,620.41
CUST-24701,Ariana,Novak,rebekah56@example.net,HIGH_VALUE,PLATINUM,8877,2023-08-31,LOC-005,2025-01-18,2025-03-26,2,619.6800000000001,309.84000000000003,280,67.0,67.0,1,2,619.6800000000001,309.84000000000003,0,0.0,0.0,9,0,9,True,1.0,-2,True,1.0,-619.6800000000001,-309.84000000000003,True,1.0,-9,True,1.0,4.17910447761194,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,619.68
CUST-03099,Christopher,Graves,peter69@example.org,HIGH_VALUE,PLATINUM,3462,2025-08-01,LOC-003,2025-03-19,2025-05-27,2,619.14,309.57,218,69.0,69.0,1,2,619.14,309.57,0,0.0,0.0,9,0,9,True,1.0,-2,True,1.0,-619.14,-309.57,True,1.0,-9,True,1.0,3.1594202898550723,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,619.14
CUST-02253,Dorothy,Brown,wilcoxryan@example.net,OCCASIONAL,GOLD,2261,2025-05-22,LOC-020,2025-04-04,2025-08-02,3,911.39,303.7966666666667,151,60.0,112.0,2,2,685.55,342.775,1,225.84,225.84,9,5,9,True,0.8388888888888889,-1,True,0.5,-459.7099999999999,-116.93499999999997,True,0.670571074319889,-4,True,0.4444444444444444,2.5166666666666666,True,0.9583333333333333,5,0.6793,High Churn Risk,Lower Visit Frequency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,619.11
CUST-01179,Jason,Allen,eclark@example.com,REGULAR,GOLD,777,2025-11-18,LOC-013,2025-01-03,2025-05-03,3,619.02,206.34,242,60.0,89.0,2,3,619.02,206.34,0,0.0,0.0,9,0,9,True,1.0,-3,True,1.0,-619.02,-206.34,True,1.0,-9,True,1.0,4.033333333333333,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,619.02
CUST-10256,Elizabeth,Parker,dunlapjessica@example.org,HIGH_VALUE,PLATINUM,8612,2023-06-26,LOC-008,2025-05-26,2025-05-26,1,618.63,618.63,219,0.0,0.0,0,1,618.63,618.63,0,0.0,0.0,10,0,10,True,1.0,-1,True,1.0,-618.63,-618.63,True,1.0,-10,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,618.63
CUST-26578,Blake,Newman,bsmith@example.org,OCCASIONAL,GOLD,1265,2023-05-28,LOC-019,2025-06-06,2025-06-14,2,618.44,309.22,200,8.0,8.0,1,2,618.44,309.22,0,0.0,0.0,9,0,9,True,1.0,-2,True,1.0,-618.44,-309.22,True,1.0,-9,True,1.0,25.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,618.44
CUST-12395,Ashlee,Romero,weavernicole@example.com,REGULAR,GOLD,1908,2025-10-14,LOC-015,2025-05-23,2025-11-04,4,1588.92,397.23,57,55.0,138.0,3,3,1002.98,334.32666666666665,1,585.94,585.94,10,8,10,False,0.31666666666666665,-2,True,0.6666666666666666,-417.03999999999996,251.6133333333334,True,0.4158009132784302,-2,True,0.2,1.0363636363636364,False,0.20151515151515154,3,0.3892,Medium Churn Risk,Declining Frequency,Priority VIP Table Reservation & Complimentary Premium Appetizer,618.41
CUST-15803,Logan,Ford,johnny66@example.org,HIGH_VALUE,PLATINUM,14787,2024-11-18,LOC-005,2025-01-11,2025-03-31,2,617.76,308.88,275,79.0,79.0,1,2,617.76,308.88,0,0.0,0.0,10,0,10,True,1.0,-2,True,1.0,-617.76,-308.88,True,1.0,-10,True,1.0,3.481012658227848,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,617.76
CUST-10538,Chelsea,Clark,mark40@example.net,HIGH_VALUE,GOLD,3019,2025-03-29,LOC-015,2025-03-24,2025-03-24,1,617.65,617.65,282,0.0,0.0,0,1,617.65,617.65,0,0.0,0.0,8,0,8,True,1.0,-1,True,1.0,-617.65,-617.65,True,1.0,-8,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,617.65
CUST-49818,Antonio,Cooper,robertsheppard@example.net,HIGH_VALUE,PLATINUM,9012,2024-06-28,LOC-012,2025-04-07,2025-05-11,2,617.23,308.615,234,34.0,34.0,1,2,617.23,308.615,0,0.0,0.0,7,0,7,True,1.0,-2,True,1.0,-617.23,-308.615,True,1.0,-7,True,1.0,6.882352941176471,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,617.23
CUST-15932,Julie,Webster,ericmartin@example.org,OCCASIONAL,GOLD,872,2024-09-04,LOC-002,2025-01-12,2025-01-12,1,617.09,617.09,353,0.0,0.0,0,1,617.09,617.09,0,0.0,0.0,6,0,6,True,1.0,-1,True,1.0,-617.09,-617.09,True,1.0,-6,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,617.09
CUST-48691,Patricia,Chang,kharrington@example.org,OCCASIONAL,GOLD,1288,2023-01-24,LOC-003,2025-01-19,2025-07-28,3,1123.91,374.6366666666667,156,95.0,130.0,2,2,648.62,324.31,1,475.29,475.29,10,6,10,True,0.8666666666666667,-1,True,0.5,-173.32999999999998,150.98000000000002,True,0.2672288859424624,-4,True,0.4,1.6421052631578947,True,0.6210526315789473,5,0.5483,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,616.24
CUST-27399,Kim,Carter,amandagood@example.com,OCCASIONAL,GOLD,1753,2025-09-28,LOC-018,2025-04-04,2025-06-22,2,617.63,308.815,192,79.0,79.0,1,2,617.63,308.815,0,0.0,0.0,10,0,10,True,1.0,-2,True,1.0,-617.63,-308.815,True,1.0,-10,True,1.0,2.430379746835443,True,0.9785232067510549,5,0.9968,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,615.65
CUST-32519,Kristina,Blackwell,shannon72@example.com,OCCASIONAL,GOLD,2385,2023-12-17,LOC-020,2025-02-17,2025-08-17,4,997.78,249.445,136,60.333333333333336,141.0,3,3,705.8299999999999,235.27666666666664,1,291.95,291.95,8,7,9,True,0.7555555555555555,-2,True,0.6666666666666666,-413.87999999999994,56.673333333333346,True,0.5863734893671281,-1,True,0.125,2.25414364640884,True,0.828182934315531,5,0.6158,High Churn Risk,Lower Visit Frequency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,614.43
CUST-31829,Catherine,Krueger,jasonbanks@example.org,REGULAR,GOLD,939,2024-04-01,LOC-005,2025-01-10,2025-12-28,4,1426.16,356.54,3,117.33333333333333,182.0,3,3,1161.68,387.2266666666667,1,264.48,264.48,10,6,10,False,0.016666666666666666,-2,True,0.6666666666666666,-897.2,-122.74666666666667,True,0.7723297293574822,-4,True,0.4,0.02556818181818182,True,0.3,4,0.4303,High Churn Risk,Declining Monetary Value,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,613.68
CUST-12212,Jesse,Miranda,fowlerryan@example.net,HIGH_VALUE,PLATINUM,3653,2023-07-22,LOC-001,2025-03-09,2025-12-19,4,1427.81,356.9525,12,95.0,177.0,3,3,1010.54,336.84666666666664,1,417.27,417.27,9,4,9,False,0.06666666666666667,-2,True,0.6666666666666666,-593.27,80.42333333333335,True,0.58708215409583,-5,True,0.5555555555555556,0.12631578947368421,True,0.3,4,0.4291,High Churn Risk,Declining Frequency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,612.67
CUST-19660,Amber,Wright,erincollins@example.org,HIGH_VALUE,PLATINUM,3140,2024-08-27,LOC-008,2025-04-04,2025-07-24,4,844.57,211.1425,160,37.0,58.0,3,3,603.02,201.00666666666666,1,241.55,241.55,9,5,9,True,0.8888888888888888,-2,True,0.6666666666666666,-361.46999999999997,40.54333333333335,True,0.5994328546316872,-4,True,0.4444444444444444,4.324324324324325,True,1.0,5,0.7254,High Churn Risk,Lower Visit Frequency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,612.65
CUST-14796,Logan,Savage,shanejones@example.net,HIGH_VALUE,GOLD,9393,2025-05-07,LOC-018,2025-05-02,2025-05-02,1,611.91,611.91,243,0.0,0.0,0,1,611.91,611.91,0,0.0,0.0,8,0,8,True,1.0,-1,True,1.0,-611.91,-611.91,True,1.0,-8,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,611.91
CUST-18545,Gary,Mcclure,josephlopez@example.org,HIGH_VALUE,GOLD,14737,2025-06-06,LOC-015,2025-05-10,2025-06-08,2,610.08,305.04,206,29.0,29.0,1,2,610.08,305.04,0,0.0,0.0,10,0,10,True,1.0,-2,True,1.0,-610.08,-305.04,True,1.0,-10,True,1.0,7.103448275862069,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,610.08
CUST-24623,Melissa,Anderson,kruegeralicia@example.net,REGULAR,GOLD,1844,2023-06-09,LOC-003,2025-03-17,2025-03-27,2,609.61,304.805,279,10.0,10.0,1,2,609.61,304.805,0,0.0,0.0,10,0,10,True,1.0,-2,True,1.0,-609.61,-304.805,True,1.0,-10,True,1.0,27.9,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,609.61
CUST-17948,Kelly,Valentine,tinarodriguez@example.com,REGULAR,GOLD,943,2025-06-30,LOC-010,2025-05-12,2025-06-07,2,608.5699999999999,304.28499999999997,207,26.0,26.0,1,2,608.5699999999999,304.28499999999997,0,0.0,0.0,8,0,8,True,1.0,-2,True,1.0,-608.5699999999999,-304.28499999999997,True,1.0,-8,True,1.0,7.961538461538462,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,608.57
CUST-18414,Craig,Campbell,cfitzgerald@example.org,REGULAR,GOLD,2026,2023-07-01,LOC-003,2025-03-19,2025-06-23,2,627.53,313.765,191,96.0,96.0,1,2,627.53,313.765,0,0.0,0.0,8,0,8,True,1.0,-2,True,1.0,-627.53,-313.765,True,1.0,-8,True,1.0,1.9895833333333333,True,0.7947916666666666,5,0.9692,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,608.2
CUST-44878,Henry,Harris,alanholmes@example.net,HIGH_VALUE,PLATINUM,7981,2023-09-30,LOC-015,2025-05-27,2025-06-11,2,608.03,304.015,203,15.0,15.0,1,2,608.03,304.015,0,0.0,0.0,10,0,10,True,1.0,-2,True,1.0,-608.03,-304.015,True,1.0,-10,True,1.0,13.533333333333333,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,608.03
CUST-38920,Robert,Herrera,brittanyfrancis@example.com,REGULAR,GOLD,1887,2024-02-13,LOC-006,2025-02-14,2025-06-29,2,658.76,329.38,185,135.0,135.0,1,2,658.76,329.38,0,0.0,0.0,9,0,9,True,1.0,-2,True,1.0,-658.76,-329.38,True,1.0,-9,True,1.0,1.3703703703703705,True,0.4851851851851852,5,0.9228,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,607.9
CUST-21953,Matthew,Adkins,craigjennifer@example.net,HIGH_VALUE,PLATINUM,3605,2024-03-17,LOC-018,2025-05-03,2025-06-27,2,606.95,303.475,187,55.0,55.0,1,2,606.95,303.475,0,0.0,0.0,7,0,7,True,1.0,-2,True,1.0,-606.95,-303.475,True,1.0,-7,True,1.0,3.4,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,606.95
CUST-46081,Kelly,Pruitt,alyssa94@example.net,REGULAR,GOLD,1358,2023-09-25,LOC-011,2025-02-27,2025-08-25,4,946.3399999999999,236.58499999999998,128,59.666666666666664,74.0,3,3,678.65,226.21666666666667,1,267.69,267.69,10,6,10,True,0.7111111111111111,-2,True,0.6666666666666666,-410.96,41.47333333333333,True,0.6055551462462241,-4,True,0.4,2.1452513966480447,True,0.7715145872129112,5,0.6413,High Churn Risk,Lower Visit Frequency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,606.89
CUST-37657,Tiffany,Kent,xlopez@example.org,HIGH_VALUE,PLATINUM,4167,2023-03-31,LOC-002,2025-02-02,2025-07-04,3,777.6999999999999,259.2333333333333,180,76.0,145.0,2,2,677.97,338.985,1,99.73,99.73,8,3,8,True,1.0,-1,True,0.5,-578.24,-239.255,True,0.852899095830199,-5,True,0.625,2.3684210526315788,True,0.9375438596491227,5,0.78,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,606.61
CUST-01436,Jack,Peterson,fmunoz@example.net,OCCASIONAL,GOLD,247,2024-05-25,LOC-017,2025-03-27,2025-04-17,2,605.73,302.865,258,21.0,21.0,1,2,605.73,302.865,0,0.0,0.0,9,0,9,True,1.0,-2,True,1.0,-605.73,-302.865,True,1.0,-9,True,1.0,12.285714285714286,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,605.73
CUST-00972,Patrick,Sandoval,rachelcastillo@example.com,HIGH_VALUE,PLATINUM,12101,2023-09-04,LOC-004,2025-01-31,2025-04-08,3,604.74,201.58,267,33.5,58.0,2,3,604.74,201.58,0,0.0,0.0,9,0,9,True,1.0,-3,True,1.0,-604.74,-201.58,True,1.0,-9,True,1.0,7.970149253731344,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,604.74
CUST-24764,Andrea,Boyd,christopherduncan@example.com,HIGH_VALUE,PLATINUM,12035,2023-08-14,LOC-019,2025-04-19,2025-05-09,2,604.12,302.06,236,20.0,20.0,1,2,604.12,302.06,0,0.0,0.0,9,0,9,True,1.0,-2,True,1.0,-604.12,-302.06,True,1.0,-9,True,1.0,11.8,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,604.12
CUST-43711,Terri,Taylor,simonfrank@example.net,OCCASIONAL,GOLD,2106,2025-03-27,LOC-012,2025-04-26,2025-10-10,5,1501.6,300.32,82,41.75,66.0,4,3,990.4300000000001,330.1433333333334,2,511.16999999999996,255.58499999999998,10,9,10,False,0.45555555555555555,-1,True,0.3333333333333333,-479.2600000000001,-74.5583333333334,True,0.48389083529376137,-1,True,0.1,1.964071856287425,True,0.6212025948103792,4,0.4022,High Churn Risk,Lower Visit Frequency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,603.94
CUST-04765,Lisa,Rowland,hallalison@example.net,OCCASIONAL,GOLD,1684,2023-12-09,LOC-009,2025-01-18,2025-11-15,4,1390.4,347.6,46,100.33333333333333,206.0,3,3,1011.5699999999999,337.19,1,378.83,378.83,9,7,10,False,0.25555555555555554,-2,True,0.6666666666666666,-632.74,41.639999999999986,True,0.6255029310873198,-2,True,0.2222222222222222,0.4584717607973422,True,0.3,4,0.434,High Churn Risk,Declining Frequency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,603.43
CUST-32963,Ruben,Romero,byork@example.com,HIGH_VALUE,GOLD,7296,2023-11-18,LOC-018,2025-06-08,2025-08-01,3,815.75,271.9166666666667,152,27.0,39.0,2,2,688.03,344.015,1,127.72,127.72,10,4,10,True,0.8444444444444444,-1,True,0.5,-560.31,-216.295,True,0.8143685595104864,-6,True,0.6,5.62962962962963,True,1.0,5,0.739,High Churn Risk,Lower Visit Frequency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,602.84
CUST-14002,Cynthia,Brown,jeremy58@example.org,OCCASIONAL,GOLD,1605,2024-05-21,LOC-010,2025-03-21,2025-06-25,2,622.67,311.335,189,96.0,96.0,1,2,622.67,311.335,0,0.0,0.0,10,0,10,True,1.0,-2,True,1.0,-622.67,-311.335,True,1.0,-10,True,1.0,1.96875,True,0.784375,5,0.9677,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,602.56
CUST-14292,Laura,Boyd,kaitlyn89@example.org,HIGH_VALUE,GOLD,5890,2024-08-25,LOC-020,2025-04-20,2025-06-28,2,602.01,301.005,186,69.0,69.0,1,2,602.01,301.005,0,0.0,0.0,9,0,9,True,1.0,-2,True,1.0,-602.01,-301.005,True,1.0,-9,True,1.0,2.6956521739130435,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,602.01
CUST-13135,Michael,Thomas,fwhite@example.org,HIGH_VALUE,PLATINUM,11609,2025-06-30,LOC-003,2025-03-06,2025-06-17,2,623.9,311.95,197,103.0,103.0,1,2,623.9,311.95,0,0.0,0.0,8,0,8,True,1.0,-2,True,1.0,-623.9,-311.95,True,1.0,-8,True,1.0,1.912621359223301,True,0.7563106796116505,5,0.9634,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,601.07
CUST-46693,Michael,Williams,juliedavis@example.com,REGULAR,GOLD,1977,2025-04-29,LOC-020,2025-04-08,2025-05-23,2,600.65,300.325,222,45.0,45.0,1,2,600.65,300.325,0,0.0,0.0,8,0,8,True,1.0,-2,True,1.0,-600.65,-300.325,True,1.0,-8,True,1.0,4.933333333333334,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,600.65
CUST-05627,Francis,Valencia,pgarcia@example.com,REGULAR,GOLD,2045,2024-04-24,LOC-016,2025-05-19,2025-05-19,1,600.64,600.64,226,0.0,0.0,0,1,600.64,600.64,0,0.0,0.0,9,0,9,True,1.0,-1,True,1.0,-600.64,-600.64,True,1.0,-9,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,600.64
CUST-45033,Mackenzie,Adams,rpugh@example.net,REGULAR,GOLD,289,2023-01-30,LOC-006,2025-02-16,2025-08-21,3,1066.0900000000001,355.3633333333334,132,93.0,97.0,2,2,830.15,415.075,1,235.94,235.94,9,7,10,True,0.7333333333333333,-1,True,0.5,-594.21,-179.135,True,0.7157863036800579,-2,True,0.2222222222222222,1.4193548387096775,True,0.5096774193548388,5,0.5613,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,598.4
CUST-28171,Adam,Knight,xbrown@example.com,OCCASIONAL,GOLD,392,2025-10-10,LOC-014,2025-01-12,2025-03-20,3,597.07,199.02333333333334,286,33.5,58.0,2,3,597.07,199.02333333333334,0,0.0,0.0,9,0,9,True,1.0,-3,True,1.0,-597.07,-199.02333333333334,True,1.0,-9,True,1.0,8.537313432835822,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,597.07
CUST-00407,Jon,Harvey,terri63@example.net,REGULAR,GOLD,1795,2025-05-10,LOC-004,2025-02-02,2025-04-06,2,597.02,298.51,269,63.0,63.0,1,2,597.02,298.51,0,0.0,0.0,10,0,10,True,1.0,-2,True,1.0,-597.02,-298.51,True,1.0,-10,True,1.0,4.26984126984127,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,597.02
CUST-02038,Kenneth,Poole,wsnyder@example.net,HIGH_VALUE,GOLD,11269,2024-06-19,LOC-019,2025-01-06,2025-08-31,4,1049.04,262.26,122,79.0,161.0,3,3,664.8199999999999,221.60666666666665,1,384.22,384.22,9,5,10,True,0.6777777777777778,-2,True,0.6666666666666666,-280.5999999999999,162.61333333333337,True,0.42206913149423897,-4,True,0.4444444444444444,1.5443037974683544,True,0.5354852320675105,5,0.5675,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,595.33
CUST-05500,Kelly,Harris,douglas24@example.com,HIGH_VALUE,PLATINUM,13720,2024-05-04,LOC-001,2025-06-07,2025-06-25,2,595.2,297.6,189,18.0,18.0,1,2,595.2,297.6,0,0.0,0.0,7,0,7,True,1.0,-2,True,1.0,-595.2,-297.6,True,1.0,-7,True,1.0,10.5,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,595.2
CUST-21165,Christopher,Walker,jenningspatrick@example.com,REGULAR,GOLD,2245,2023-10-29,LOC-007,2025-02-16,2025-09-02,3,1200.03,400.01,120,99.0,152.0,2,2,741.3,370.65,1,458.73,458.73,9,5,9,True,0.6666666666666666,-1,True,0.5,-282.56999999999994,88.08000000000004,True,0.38118170781060295,-4,True,0.4444444444444444,1.2121212121212122,True,0.40606060606060607,5,0.4955,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,594.61
CUST-11746,Lisa,Kidd,stacey79@example.org,HIGH_VALUE,PLATINUM,7072,2024-11-10,LOC-013,2025-02-16,2025-06-17,2,628.88,314.44,197,121.0,121.0,1,2,628.88,314.44,0,0.0,0.0,9,0,9,True,1.0,-2,True,1.0,-628.88,-314.44,True,1.0,-9,True,1.0,1.628099173553719,True,0.6140495867768594,5,0.9421,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,592.47
CUST-47388,Samantha,Vazquez,davidyoung@example.net,HIGH_VALUE,GOLD,12125,2024-11-13,LOC-018,2025-03-09,2025-06-30,2,628.81,314.405,184,113.0,113.0,1,2,628.81,314.405,0,0.0,0.0,10,0,10,True,1.0,-2,True,1.0,-628.81,-314.405,True,1.0,-10,True,1.0,1.6283185840707965,True,0.6141592920353982,5,0.9421,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,592.4
CUST-04704,Michael,Guerrero,martinezkathleen@example.net,HIGH_VALUE,GOLD,7109,2025-04-15,LOC-014,2025-01-25,2025-06-26,2,648.97,324.485,188,152.0,152.0,1,2,648.97,324.485,0,0.0,0.0,10,0,10,True,1.0,-2,True,1.0,-648.97,-324.485,True,1.0,-10,True,1.0,1.236842105263158,True,0.41842105263157897,5,0.9128,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,592.38
CUST-16951,Timothy,Miller,josephyoung@example.com,HIGH_VALUE,GOLD,14640,2023-07-23,LOC-004,2025-06-23,2025-06-23,1,591.99,591.99,191,0.0,0.0,0,1,591.99,591.99,0,0.0,0.0,9,0,9,True,1.0,-1,True,1.0,-591.99,-591.99,True,1.0,-9,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,591.99
CUST-38923,Gregory,Russell,thomascrystal@example.net,HIGH_VALUE,PLATINUM,8554,2023-11-22,LOC-010,2025-03-21,2025-04-11,2,591.78,295.89,264,21.0,21.0,1,2,591.78,295.89,0,0.0,0.0,8,0,8,True,1.0,-2,True,1.0,-591.78,-295.89,True,1.0,-8,True,1.0,12.571428571428571,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,591.78
