customer_id,first_name,last_name,email,phone_number,customer_segment,loyalty_tier,loyalty_points,signup_date,preferred_location_id,is_active,churn_risk_score
CUST-27519,Steven,Mora,johnsonpaul@example.org,(893)333-4417x67129,OCCASIONAL,SILVER,1712,2024-05-23,LOC-011,True,0.619
CUST-27520,Christine,Clark,tmoore@example.org,(615)738-8551x8688,HIGH_VALUE,PLATINUM,14040,2023-12-14,LOC-011,True,0.129
CUST-27521,Ryan,Freeman,matthewhernandez@example.net,(296)205-3479x73949,OCCASIONAL,BRONZE,2154,2023-10-30,LOC-020,True,0.586
CUST-27522,Rachel,Chambers,mccalljohn@example.net,608-891-0285,HIGH_VALUE,PLATINUM,3729,2024-01-12,LOC-013,True,0.057
CUST-27523,Kendra,Farrell,andersonjames@example.org,+1-272-422-6312x98007,REGULAR,BRONZE,1866,2023-01-20,LOC-006,True,0.426
CUST-27524,Rebecca,Webster,kelsey02@example.org,985-729-7875,REGULAR,BRONZE,1880,2023-04-07,LOC-012,True,0.381
CUST-27525,Miguel,Rose,robinsonjustin@example.net,998.802.7103,REGULAR,SILVER,1975,2025-02-28,LOC-015,True,0.55
CUST-27526,Bryan,Weber,joneselizabeth@example.org,N/A,CHURNED,SILVER,446,2025-02-20,LOC-019,False,0.971
CUST-27527,Billy,Keller,douglas44@example.com,001-230-609-2860x667,HIGH_VALUE,PLATINUM,5335,2024-02-22,LOC-017,True,0.135
CUST-27528,Danielle,Jones,smithvirginia@example.org,(715)217-6243x88909,REGULAR,BRONZE,2089,2025-10-19,LOC-018,True,0.36
CUST-27529,Cathy,Donovan,hjones@example.com,(831)452-2916x9795,NEW,BRONZE,16,2025-11-09,LOC-003,True,0.203
CUST-27530,Laura,Davis,veronica08@example.com,4208381960,HIGH_VALUE,PLATINUM,9332,2024-02-11,LOC-019,True,0.09
CUST-27531,Amanda,Alvarez,williamsteresa@example.net,3115559021,OCCASIONAL,GOLD,669,2023-06-25,LOC-016,True,0.648
CUST-27532,Connor,Allison,oedwards@example.net,677-918-0902,REGULAR,GOLD,1161,2025-07-16,LOC-003,True,0.426
CUST-27533,Tamara,Payne,janet07@example.net,+1-792-911-3525,REGULAR,BRONZE,2009,2023-08-05,LOC-013,True,0.426
CUST-27534,Michelle,Noble,jonesjacqueline@example.org,(990)939-4609x422,REGULAR,SILVER,1765,2025-04-18,LOC-004,True,0.491
CUST-27535,Robert,Hill,unregistered@guest.dineiq.com,(469)744-9621x908,OCCASIONAL,BRONZE,949,2024-11-09,LOC-002,True,0.38
CUST-27536,Willie,French,escobarjose@example.com,(596)219-5794x05924,OCCASIONAL,SILVER,2293,2025-04-11,LOC-011,True,0.588
CUST-27537,Courtney,Gray,smitholivia@example.org,+1-675-412-2081x0643,REGULAR,BRONZE,1330,2025-08-24,LOC-014,True,0.527
CUST-27538,Edward,Johnson,campbellrebecca@example.com,+1-954-825-5657x29435,REGULAR,BRONZE,290,2024-03-21,LOC-016,True,0.622
CUST-27539,Anna,Warner,garyoconnor@example.net,835-303-0433,REGULAR,SILVER,1204,2023-09-08,LOC-005,True,0.424
CUST-27540,Nathan,Hicks,kristine57@example.org,001-679-348-3088x737,NEW,BRONZE,88,2025-11-27,LOC-005,True,0.159
CUST-27541,Samantha,Sutton,tguzman@example.com,001-631-695-8598x24610,HIGH_VALUE,PLATINUM,10944,2025-03-04,LOC-005,True,0.095
CUST-27542,Christopher,Campbell,smithdenise@example.com,5978080607,NEW,BRONZE,228,2025-12-25,LOC-012,True,0.279
CUST-27543,Joshua,Johnson,davistanya@example.net,453-367-5894x1320,NEW,BRONZE,211,2025-12-30,LOC-007,True,0.107
CUST-27544,Alexa,Hart,andersonmary@example.com,(652)761-8914,REGULAR,GOLD,466,2025-04-04,LOC-009,True,0.446
CUST-27545,Connor,English,ynichols@example.com,(360)896-7626,CHURNED,SILVER,169,2023-04-03,LOC-015,False,0.84
CUST-27546,Linda,Baker,dunnwilliam@example.net,337-855-0457,CHURNED,SILVER,467,2023-06-12,LOC-019,False,0.963
CUST-27547,Susan,Scott,jmaynard@example.net,001-343-595-8633x73048,CHURNED,SILVER,70,2024-07-22,LOC-018,False,0.84
CUST-27548,Danielle,Wolfe,hicksdonald@example.org,(388)282-3377x666,OCCASIONAL,BRONZE,884,2023-04-23,LOC-007,True,0.486
CUST-27549,Teresa,Gonzalez,psmith@example.net,(454)971-3934,HIGH_VALUE,PLATINUM,11503,2024-02-17,LOC-013,True,0.059
CUST-27550,Nicholas,Jennings,gutierrezwilliam@example.com,9393296960,CHURNED,BRONZE,507,2023-01-21,LOC-001,False,0.95
CUST-27551,Nathan,Johnson,lindsey20@example.com,N/A,OCCASIONAL,BRONZE,1414,2023-01-18,LOC-003,True,0.568
CUST-27552,Jesus,Murphy,edwardsjon@example.com,7722617994,REGULAR,BRONZE,858,2024-06-21,LOC-013,True,0.389
CUST-27553,Caitlyn,Mosley,frankballard@example.net,4008964285,REGULAR,BRONZE,2123,2023-01-06,LOC-014,True,0.649
CUST-27554,Dylan,Thompson,barbara91@example.net,+1-877-879-6592x696,OCCASIONAL,BRONZE,2282,2023-10-31,LOC-020,True,0.388
CUST-27555,Lori,Bradley,miguel01@example.net,514-529-8768x7837,CHURNED,BRONZE,224,2024-08-30,LOC-005,False,0.801
CUST-27556,Joyce,Wolfe,sparksdarius@example.org,296.483.9502x03288,OCCASIONAL,GOLD,2118,2023-04-02,LOC-007,True,0.292
CUST-27557,Todd,Jones,dennisrichard@example.com,+1-495-836-5153x3340,REGULAR,SILVER,2263,2023-03-17,LOC-004,True,0.495
CUST-27558,Cynthia,Frazier,malonecandace@example.net,3235247964,NEW,BRONZE,13,2025-12-16,LOC-006,True,0.102
CUST-27559,Matthew,Mcconnell,christopher87@example.net,290.246.7228,HIGH_VALUE,PLATINUM,11759,2024-12-13,LOC-006,True,0.111
CUST-27560,Anne,Jackson,craymond@example.org,(365)619-3563,HIGH_VALUE,GOLD,6544,2023-03-21,LOC-009,True,0.059
CUST-27561,Susan,Turner,lguzman@example.org,9569773850,OCCASIONAL,BRONZE,2383,2023-12-17,LOC-006,True,0.506
CUST-27562,Justin,Owen,michaellambert@example.com,936-364-2508x52570,HIGH_VALUE,PLATINUM,8112,2025-05-18,LOC-005,True,0.065
CUST-27563,Travis,Butler,garciakathleen@example.net,217-228-4887,REGULAR,SILVER,2182,2024-06-16,LOC-015,True,0.232
CUST-27564,Robert,Parsons,janet72@example.org,001-647-667-6648x91073,REGULAR,GOLD,745,2023-09-22,LOC-012,True,0.207
CUST-27565,Jacob,Myers,rachael60@example.org,303-364-7354x609,REGULAR,BRONZE,544,2023-08-25,LOC-001,True,0.323
CUST-27566,Christopher,Evans,fisherbradley@example.net,496-928-2277,REGULAR,BRONZE,2259,2024-02-05,LOC-009,True,0.429
CUST-27567,Gina,Hall,joannapaul@example.com,982.702.7679,REGULAR,BRONZE,2185,2025-08-09,LOC-014,True,0.483
CUST-27568,Samuel,Delgado,longfrank@example.org,001-238-821-5398x041,REGULAR,GOLD,1944,2023-06-27,LOC-016,True,0.41
CUST-27569,Stephanie,Jimenez,brandonfoster@example.net,(616)505-5916x2434,OCCASIONAL,SILVER,604,2024-04-19,LOC-013,True,0.526
CUST-27570,Laura,Villegas,unregistered@guest.dineiq.com,+1-526-902-7747x733,NEW,BRONZE,135,2025-11-21,LOC-004,True,0.205
CUST-27571,Anthony,Mclaughlin,lthomas@example.org,974-937-4307x547,REGULAR,SILVER,1892,2024-12-07,LOC-006,True,0.461
CUST-27572,Brandon,Guerra,fraziermichelle@example.com,947-850-4777,NEW,BRONZE,178,2025-12-14,LOC-003,True,0.126
CUST-27573,Joshua,Smith,kevin40@example.org,N/A,NEW,BRONZE,200,2025-12-15,LOC-019,True,0.172
CUST-27574,Sarah,Brown,mrichards@example.com,001-554-389-1228,REGULAR,SILVER,2301,2024-02-26,LOC-020,True,0.362
CUST-27575,William,Edwards,jill36@example.org,(921)674-9992x50113,REGULAR,BRONZE,434,2024-07-31,LOC-012,True,0.453
CUST-27576,Jessica,George,fmoore@example.org,(321)316-6698x0238,CHURNED,BRONZE,505,2023-09-26,LOC-010,False,0.818
CUST-27577,Kathleen,Davis,ochavez@example.com,(654)495-1679,REGULAR,BRONZE,777,2025-09-25,LOC-008,True,0.464
CUST-27578,Stephen,Forbes,brennanandrew@example.com,001-932-536-9393x865,REGULAR,BRONZE,748,2025-01-14,LOC-016,True,0.214
CUST-27579,Shannon,Thompson,armstrongmichelle@example.org,397.216.1461x5355,OCCASIONAL,BRONZE,2186,2023-09-12,LOC-017,True,0.204
CUST-27580,Joseph,Ayala,anthony33@example.net,(941)319-7119,CHURNED,SILVER,567,2024-03-29,LOC-016,False,0.962
CUST-27581,Valerie,Hawkins,jason74@example.org,826.445.7852x932,OCCASIONAL,SILVER,1744,2023-08-22,LOC-013,True,0.543
CUST-27582,Craig,Mora,william58@example.net,+1-234-796-9738x8928,OCCASIONAL,SILVER,1883,2024-12-14,LOC-009,True,0.202
CUST-27583,Kyle,Barnes,allisonphillips@example.com,N/A,REGULAR,BRONZE,1158,2023-01-04,LOC-011,True,0.204
CUST-27584,Daniel,Rivers,matthew07@example.com,439-735-9939,REGULAR,SILVER,1236,2025-09-21,LOC-012,True,0.409
CUST-27585,Samantha,Parker,bishopjoshua@example.com,969.767.0243x840,HIGH_VALUE,PLATINUM,4822,2024-01-15,LOC-006,True,0.093
CUST-27586,Jesse,Brown,brittany58@example.org,(513)533-5096x8091,OCCASIONAL,BRONZE,1235,2023-04-26,LOC-014,True,0.516
CUST-27587,Johnny,Baker,sfuller@example.com,2888896209,REGULAR,SILVER,338,2023-03-26,LOC-002,True,0.602
CUST-27588,Katherine,Anderson,kristen65@example.org,393.794.0501x323,REGULAR,BRONZE,1780,2024-08-11,LOC-002,True,0.376
CUST-27589,Elizabeth,Martin,harrisclaudia@example.net,884-328-0683x98414,NEW,BRONZE,207,2025-12-30,LOC-018,True,0.197
CUST-27590,Tiffany,Jones,christopherbrown@example.org,(764)458-9058x53908,HIGH_VALUE,PLATINUM,13535,2024-06-29,LOC-008,True,0.092
CUST-27591,Crystal,Allen,tjames@example.net,001-897-870-3359x2021,OCCASIONAL,GOLD,816,2025-10-20,LOC-008,True,0.636
CUST-27592,Lori,Strickland,hsimon@example.com,(369)426-3437,NEW,BRONZE,109,2025-12-17,LOC-003,True,0.221
CUST-27593,Christopher,Sullivan,unregistered@guest.dineiq.com,+1-889-892-9972,REGULAR,SILVER,1480,2024-02-16,LOC-019,True,0.461
CUST-27594,Michael,Thomas,gina37@example.org,914-883-1639,OCCASIONAL,SILVER,633,2023-01-18,LOC-019,True,0.43
CUST-27595,Hannah,Moreno,wmiles@example.net,N/A,NEW,BRONZE,129,2025-12-30,LOC-018,True,0.23
CUST-27596,Sherry,Miller,cmartin@example.net,+1-899-441-5575x023,NEW,BRONZE,163,2025-12-13,LOC-014,True,0.18
CUST-27597,Sarah,Morgan,susan01@example.com,337.208.7034,NEW,BRONZE,190,2025-12-18,LOC-017,True,0.212
CUST-27598,Dawn,Adams,pbyrd@example.org,+1-634-265-4103,REGULAR,BRONZE,365,2025-04-25,LOC-008,True,0.277
CUST-27599,Scott,Gay,walkergene@example.com,6889749104,REGULAR,SILVER,1056,2025-01-22,LOC-005,True,0.216
CUST-27600,Christina,Wright,dixonvicki@example.net,9745572123,OCCASIONAL,GOLD,315,2023-10-11,LOC-005,True,0.247
CUST-27601,Christine,Graves,martinrebecca@example.org,6654233705,REGULAR,BRONZE,644,2024-06-03,LOC-005,True,0.633
CUST-27602,Jenny,Nichols,brianwilliams@example.net,284-860-4562x22330,OCCASIONAL,BRONZE,2211,2023-12-21,LOC-018,True,0.376
CUST-27603,Tina,Tapia,gabriellelevy@example.net,817-571-8239x663,OCCASIONAL,SILVER,478,2023-08-08,LOC-005,True,0.439
CUST-27604,Albert,Wilson,floresvincent@example.net,(288)987-4271x9027,OCCASIONAL,SILVER,1216,2024-07-21,LOC-009,True,0.294
CUST-27605,Joseph,Shannon,sonyajames@example.com,+1-985-752-4882x477,REGULAR,SILVER,1388,2024-10-17,LOC-006,True,0.64
CUST-27606,Sarah,Leonard,dereksmith@example.org,377.334.0650,HIGH_VALUE,GOLD,10366,2024-11-02,LOC-001,True,0.123
CUST-27607,Sarah,Anderson,angela82@example.org,+1-399-692-8872x0473,REGULAR,BRONZE,837,2025-08-15,LOC-017,True,0.363
CUST-27608,Rebecca,Liu,murphymichelle@example.org,+1-422-610-5689x50679,HIGH_VALUE,PLATINUM,8380,2025-01-12,LOC-020,True,0.051
CUST-27609,Ashley,Knox,timothy38@example.com,766.414.3837,REGULAR,BRONZE,836,2025-02-24,LOC-002,True,0.384
CUST-27610,Judith,Brown,richardsonrachel@example.com,001-862-544-6795x11453,CHURNED,SILVER,286,2025-04-23,LOC-003,False,0.863
CUST-27611,Ann,Hoover,alvin19@example.net,N/A,OCCASIONAL,SILVER,215,2023-08-16,LOC-005,True,0.265
CUST-27612,Lori,Cherry,foxwilliam@example.com,(765)406-1684,OCCASIONAL,BRONZE,2060,2024-04-20,LOC-016,True,0.617
CUST-27613,Matthew,Hill,stephenstevenson@example.org,+1-780-820-1960x4615,HIGH_VALUE,GOLD,7719,2024-11-07,LOC-018,True,0.099
CUST-27614,Leonard,Peterson,mhill@example.com,603.590.6254x262,OCCASIONAL,BRONZE,1165,2024-09-12,LOC-017,True,0.631
CUST-27615,Ashley,Baker,ashley52@example.net,437-842-6754x3937,REGULAR,SILVER,2125,2024-02-27,LOC-011,True,0.647
CUST-27616,Paul,Miles,mgiles@example.com,341-819-5316x08934,REGULAR,BRONZE,1943,2023-09-20,LOC-011,True,0.224
CUST-27617,Herbert,Miller,sandrahiggins@example.org,(509)749-7608x047,REGULAR,BRONZE,782,2024-09-01,LOC-001,True,0.361
CUST-27618,Jeffrey,Villarreal,jonathanrandall@example.org,+1-966-287-3775x416,REGULAR,BRONZE,1411,2025-02-12,LOC-019,True,0.499
CUST-27619,John,Mitchell,edwardsrenee@example.org,+1-300-793-5931,HIGH_VALUE,GOLD,3660,2025-05-03,LOC-004,True,0.05
CUST-27620,Laura,Stevenson,nramsey@example.org,001-956-808-7839x5021,OCCASIONAL,BRONZE,1372,2025-01-01,LOC-005,True,0.265
CUST-27621,Jennifer,Bowman,michelle51@example.org,654-615-4219x121,OCCASIONAL,BRONZE,1085,2023-10-13,LOC-017,True,0.577
CUST-27622,Todd,Mccarty,zmckenzie@example.net,510-835-1192,CHURNED,BRONZE,421,2025-05-29,LOC-016,False,0.911
CUST-27623,Jeffrey,Miller,sarahbarnes@example.com,+1-256-327-1451x51638,REGULAR,BRONZE,1667,2025-11-16,LOC-019,True,0.552
CUST-27624,Lisa,Walker,omar53@example.org,001-603-806-1641x62858,OCCASIONAL,SILVER,1934,2025-05-27,LOC-010,True,0.438
CUST-27625,William,Hernandez,bellmarc@example.org,001-937-774-3431x68901,OCCASIONAL,BRONZE,354,2024-09-27,LOC-015,True,0.311
CUST-27626,Shawn,Hill,lindamccoy@example.com,800.811.8606x497,REGULAR,SILVER,436,2025-05-25,LOC-013,True,0.385
CUST-27627,Joshua,Johns,leah00@example.com,(494)406-1061x74357,REGULAR,BRONZE,439,2024-09-06,LOC-007,True,0.528
CUST-27628,Scott,Turner,scott93@example.org,(384)461-3036x187,OCCASIONAL,BRONZE,1403,2025-03-28,LOC-020,True,0.402
CUST-27629,Michael,Castro,tonyaweiss@example.org,N/A,OCCASIONAL,SILVER,1445,2024-11-04,LOC-008,True,0.58
CUST-27630,Joshua,Kemp,bakerhaley@example.com,699.649.1568,OCCASIONAL,BRONZE,1643,2024-03-23,LOC-005,True,0.558
CUST-27631,Alexis,Andrews,ldeleon@example.com,(571)281-0105,OCCASIONAL,BRONZE,1108,2024-02-05,LOC-015,True,0.295
CUST-27632,Jamie,Griffin,meaganstout@example.org,232.884.5216,OCCASIONAL,BRONZE,2135,2025-09-03,LOC-012,True,0.524
CUST-27633,Allen,Knox,ushelton@example.net,249-696-8086x4354,OCCASIONAL,GOLD,399,2025-08-26,LOC-019,True,0.284
CUST-27634,Daniel,Roberts,destiny63@example.org,001-804-499-0576x0852,CHURNED,BRONZE,205,2024-10-08,LOC-014,False,0.823
CUST-27635,Dawn,Allen,wrice@example.net,N/A,OCCASIONAL,SILVER,2224,2024-08-11,LOC-011,True,0.394
CUST-27636,Kevin,Ford,holly81@example.net,001-349-727-0664x6004,OCCASIONAL,BRONZE,2155,2024-11-16,LOC-013,True,0.481
CUST-27637,Cindy,Sanchez,mary63@example.net,(488)649-5113x0288,REGULAR,SILVER,1510,2025-05-17,LOC-009,True,0.467
CUST-27638,Shari,Larson,ericfleming@example.org,373.679.4327x335,REGULAR,BRONZE,1399,2024-08-16,LOC-019,True,0.516
CUST-27639,Kathryn,Brown,omorrison@example.org,401.771.7449x43381,OCCASIONAL,SILVER,1467,2023-11-19,LOC-006,True,0.212
CUST-27640,Andrew,Schwartz,kstrickland@example.org,N/A,REGULAR,BRONZE,1159,2025-08-05,LOC-005,True,0.551
CUST-27641,Ashley,Olson,jessica51@example.net,333.786.8049,REGULAR,SILVER,457,2023-02-28,LOC-009,True,0.535
CUST-27642,Amanda,Sanders,paulanelson@example.net,406-502-5603x31894,REGULAR,BRONZE,1836,2023-11-20,LOC-015,True,0.47
CUST-27643,Andrew,Christensen,todd37@example.net,(569)831-1895x099,OCCASIONAL,SILVER,2217,2024-05-01,LOC-018,True,0.264
CUST-27644,Eric,Harmon,unregistered@guest.dineiq.com,708.601.9039x49308,OCCASIONAL,GOLD,1181,2025-06-11,LOC-001,True,0.51
CUST-27645,George,Romero,diamondfleming@example.org,213-570-4988,REGULAR,GOLD,743,2024-08-31,LOC-008,True,0.237
CUST-27646,Kelly,Watson,holly34@example.org,(522)354-3370x26572,CHURNED,SILVER,357,2024-06-03,LOC-007,False,0.976
CUST-27647,April,Johnson,xrichardson@example.com,6583962932,NEW,BRONZE,77,2025-12-03,LOC-011,True,0.175
CUST-27648,Nicholas,Kent,timothygoodwin@example.net,(823)977-5489x27758,REGULAR,BRONZE,1556,2023-08-13,LOC-020,True,0.232
CUST-27649,James,Harrison,julia80@example.com,+1-768-308-8979x615,REGULAR,SILVER,1561,2025-08-05,LOC-004,True,0.529
CUST-27650,Sandra,Bates,djohnson@example.net,735-915-9907x39246,OCCASIONAL,SILVER,240,2024-12-03,LOC-014,True,0.379
CUST-27651,Mark,Thomas,tmiller@example.org,N/A,REGULAR,GOLD,340,2024-07-20,LOC-016,True,0.209
CUST-27652,Joshua,Bell,rsanders@example.org,+1-801-342-6669,NEW,BRONZE,232,2025-12-03,LOC-015,True,0.113
CUST-27653,Ruben,Padilla,williamsfrank@example.org,(950)410-1188,REGULAR,SILVER,523,2023-12-10,LOC-017,True,0.334
CUST-27654,Nancy,Sullivan,michaelsnow@example.com,N/A,REGULAR,GOLD,375,2025-06-18,LOC-003,True,0.338
CUST-27655,Heather,Marsh,qross@example.com,(456)910-8065x2112,OCCASIONAL,SILVER,1153,2025-06-13,LOC-006,True,0.207
CUST-27656,Nicole,Cruz,pamela44@example.com,N/A,OCCASIONAL,BRONZE,525,2023-11-23,LOC-006,True,0.355
CUST-27657,Chelsea,Miller,david33@example.net,(556)503-2255x761,OCCASIONAL,BRONZE,886,2023-08-22,LOC-010,True,0.402
CUST-27658,Megan,Hodge,xwalker@example.net,(449)265-4759x50162,OCCASIONAL,SILVER,176,2025-08-01,LOC-004,True,0.532
CUST-27659,Leslie,Cortez,nathan51@example.org,(229)431-0049,CHURNED,BRONZE,273,2024-05-25,LOC-014,False,0.808
CUST-27660,Jerry,Lambert,duanejohnson@example.com,368-627-1101x13435,REGULAR,BRONZE,190,2023-08-26,LOC-006,True,0.399
CUST-27661,Lori,Mack,novakjeffrey@example.net,331-290-8369x027,CHURNED,BRONZE,180,2023-09-13,LOC-009,False,0.967
CUST-27662,Samantha,Dalton,scottthomas@example.org,(383)342-2373x79008,CHURNED,BRONZE,538,2023-02-24,LOC-005,False,0.821
CUST-27663,Jason,Villanueva,westglenn@example.net,001-461-514-5859,NEW,BRONZE,156,2025-11-13,LOC-020,True,0.125
CUST-27664,Pamela,Wright,mariahevans@example.com,(837)293-1788,REGULAR,BRONZE,1740,2024-09-07,LOC-014,True,0.246
CUST-27665,Amber,Harrington,qwalker@example.org,6842029702,CHURNED,SILVER,51,2023-05-25,LOC-001,False,0.869
CUST-27666,Victoria,Myers,sharon64@example.com,3219371542,HIGH_VALUE,GOLD,9628,2025-02-06,LOC-007,True,0.073
CUST-27667,Tanya,Terry,taylorlisa@example.com,001-623-389-4776,REGULAR,GOLD,1145,2023-04-02,LOC-012,True,0.206
CUST-27668,Justin,Hanna,emoran@example.org,001-636-744-9276x4673,HIGH_VALUE,PLATINUM,11590,2023-07-04,LOC-011,True,0.075
CUST-27669,Dawn,Reyes,stephen19@example.net,N/A,REGULAR,BRONZE,1453,2025-11-07,LOC-020,True,0.304
CUST-27670,Anthony,Terrell,nolanjulie@example.org,+1-320-415-8796x726,REGULAR,BRONZE,1682,2025-04-19,LOC-013,True,0.582
CUST-27671,Lucas,Wallace,masseychad@example.net,577-217-5969x891,REGULAR,SILVER,1982,2024-07-22,LOC-008,True,0.615
CUST-27672,Jason,West,kyle05@example.net,+1-678-204-2065,REGULAR,SILVER,132,2023-08-10,LOC-006,True,0.235
CUST-27673,Donald,Wood,carternancy@example.com,4572299379,REGULAR,GOLD,893,2023-06-12,LOC-019,True,0.279
CUST-27674,David,Roberts,pgonzalez@example.net,001-653-473-7535x0936,CHURNED,BRONZE,431,2024-03-17,LOC-015,False,0.831
CUST-27675,Olivia,Peterson,xmolina@example.com,001-909-780-4762x964,OCCASIONAL,BRONZE,167,2025-01-06,LOC-003,True,0.552
CUST-27676,Luis,Brown,craig97@example.org,878.632.4685x89604,HIGH_VALUE,PLATINUM,7589,2024-03-17,LOC-018,True,0.103
CUST-27677,Melody,Perez,smyers@example.com,N/A,OCCASIONAL,BRONZE,2369,2025-08-05,LOC-001,True,0.356
CUST-27678,Wendy,Hill,unregistered@guest.dineiq.com,001-306-330-3455x7823,OCCASIONAL,BRONZE,465,2023-04-20,LOC-007,True,0.482
CUST-27679,Vanessa,Lozano,stevenstravis@example.com,666.852.6035x7265,NEW,BRONZE,80,2025-12-21,LOC-020,True,0.298
CUST-27680,Courtney,Hart,johnsonstephanie@example.net,(666)333-0199x37626,NEW,BRONZE,224,2025-11-26,LOC-005,True,0.112
CUST-27681,Gregory,Miles,craigwendy@example.com,+1-691-910-2166,REGULAR,BRONZE,2072,2025-01-13,LOC-017,True,0.356
CUST-27682,Scott,Harper,jaclyn97@example.org,205-591-5126x7790,REGULAR,BRONZE,1269,2024-01-08,LOC-010,True,0.599
CUST-27683,Peter,Henderson,ellisondwayne@example.com,+1-912-430-5149x27050,CHURNED,BRONZE,458,2024-05-05,LOC-010,False,0.934
CUST-27684,Tammy,Gilbert,howardjose@example.org,859.617.0535,REGULAR,BRONZE,269,2025-03-15,LOC-001,True,0.587
CUST-27685,Devon,Wilson,austin77@example.org,390-391-0383,REGULAR,BRONZE,1729,2025-09-22,LOC-001,True,0.4
CUST-27686,Rebecca,Huff,zdawson@example.net,+1-910-590-8717x483,HIGH_VALUE,PLATINUM,11048,2025-02-17,LOC-012,True,0.05
CUST-27687,Nathan,Smith,johnsonscott@example.com,757-510-1678,REGULAR,SILVER,860,2025-04-28,LOC-014,True,0.559
CUST-27688,Crystal,Day,danielle33@example.com,(672)406-8652x872,CHURNED,BRONZE,339,2023-10-02,LOC-002,False,0.84
CUST-27689,David,Walker,lawsonjack@example.net,(987)482-7671,REGULAR,BRONZE,1025,2023-05-13,LOC-013,True,0.215
CUST-27690,Heather,Fletcher,donna57@example.net,+1-502-989-9191,CHURNED,BRONZE,91,2023-07-03,LOC-015,False,0.956
CUST-27691,Benjamin,Morris,parkmatthew@example.com,483-965-3541x7285,HIGH_VALUE,GOLD,3875,2023-01-21,LOC-005,True,0.025
CUST-27692,Jeffrey,Simon,suarezpeter@example.org,+1-620-899-1502x6593,NEW,BRONZE,33,2025-12-31,LOC-008,True,0.242
CUST-27693,Amanda,Dennis,unregistered@guest.dineiq.com,980.381.4495x7889,NEW,BRONZE,235,2025-12-15,LOC-006,True,0.161
CUST-27694,Edwin,Huerta,qhill@example.org,444-948-2123,REGULAR,SILVER,198,2025-03-10,LOC-007,True,0.524
CUST-27695,Betty,Young,courtneycastro@example.org,8452400639,REGULAR,SILVER,925,2025-10-24,LOC-018,True,0.425
CUST-27696,Sharon,Davis,cindy47@example.org,6097670687,CHURNED,BRONZE,537,2023-12-12,LOC-015,False,0.837
CUST-27697,Heidi,Oconnor,ugray@example.com,(603)231-0950x32090,REGULAR,SILVER,145,2025-05-20,LOC-016,True,0.577
CUST-27698,Matthew,Fleming,sean56@example.com,492-938-4084x98584,NEW,BRONZE,43,2025-12-11,LOC-009,True,0.228
CUST-27699,Danielle,Drake,haasheather@example.net,288-947-0896,HIGH_VALUE,GOLD,14469,2024-07-26,LOC-017,True,0.128
CUST-27700,Megan,Todd,adamsmichelle@example.org,(514)739-6180,OCCASIONAL,BRONZE,2304,2023-05-12,LOC-001,True,0.412
CUST-27701,Patrick,Marshall,mark10@example.com,637.247.8009x91311,OCCASIONAL,SILVER,2095,2024-08-20,LOC-012,True,0.396
CUST-27702,Maureen,Moon,unregistered@guest.dineiq.com,(217)873-5079x50107,REGULAR,BRONZE,368,2025-02-01,LOC-020,True,0.409
CUST-27703,Darryl,Padilla,rstevens@example.com,001-308-959-1348x79558,REGULAR,BRONZE,1944,2025-05-24,LOC-003,True,0.429
CUST-27704,Seth,Garcia,kimjulia@example.org,+1-256-661-7483x7777,OCCASIONAL,GOLD,109,2023-11-04,LOC-002,True,0.318
CUST-27705,Erin,Smith,lori37@example.net,+1-292-713-0294x003,OCCASIONAL,BRONZE,1802,2025-08-07,LOC-009,True,0.445
CUST-27706,Kristen,Church,scottcox@example.com,001-544-627-9608,OCCASIONAL,BRONZE,968,2023-05-31,LOC-002,True,0.529
CUST-27707,James,Shields,sallyjackson@example.net,(522)465-6006x2948,OCCASIONAL,BRONZE,1076,2024-06-22,LOC-013,True,0.539
CUST-27708,Beverly,Martinez,george37@example.net,001-567-626-5442x777,CHURNED,BRONZE,511,2025-01-30,LOC-004,False,0.854
CUST-27709,Kimberly,Wilson,xwalters@example.org,+1-906-204-5789x1006,NEW,BRONZE,153,2025-12-07,LOC-008,True,0.108
CUST-27710,Lisa,Erickson,lauren61@example.org,001-891-208-8856x443,HIGH_VALUE,PLATINUM,10532,2023-04-13,LOC-003,True,0.141
CUST-27711,Joshua,Evans,hallheather@example.org,(768)658-4877,OCCASIONAL,BRONZE,1513,2025-09-18,LOC-019,True,0.609
CUST-27712,Dana,Martin,zhendrix@example.net,415-268-3347,REGULAR,GOLD,466,2023-10-25,LOC-008,True,0.326
CUST-27713,Miranda,Scott,unregistered@guest.dineiq.com,431.943.6306x025,OCCASIONAL,SILVER,2060,2024-12-17,LOC-011,True,0.582
CUST-27714,Amanda,Wilkerson,cainluis@example.com,2123053604,REGULAR,GOLD,1973,2024-09-26,LOC-001,True,0.285
CUST-27715,Erika,Shelton,sandrayu@example.net,6522081985,OCCASIONAL,SILVER,348,2024-08-16,LOC-005,True,0.293
CUST-27716,James,Mathis,tranlisa@example.org,9023475544,REGULAR,GOLD,1106,2023-10-31,LOC-011,True,0.618
CUST-27717,Rebecca,Perez,john35@example.net,(493)576-0668x022,CHURNED,BRONZE,338,2025-07-01,LOC-015,False,0.83
CUST-27718,Ronald,Miller,victormurphy@example.com,+1-743-306-8991,REGULAR,SILVER,714,2025-09-15,LOC-020,True,0.504
